149	149	104	104	183	186	140	146	247	309
149	149	104	119	186	192	140	140	247	247
143	149	104	104	186	186	146	146	239	241
143	149	104	104	189	189	137	155	247	309
149	149	104	104	186	189	140	140	241	247
149	149	104	104	186	192	140	146	309	309
149	149	104	104	186	189	146	155	241	247
143	149	104	113	186	192	140	146	309	313
143	149	104	104	186	186	137	140	247	309
149	149	104	104	189	192	137	155	239	309
149	149	116	119	183	186	137	146	247	309
143	149	104	104	186	192	146	146	241	247
143	149	104	116	186	189	146	155	239	309
149	149	104	104	189	189	137	155	239	241
149	149	104	104	186	186	137	137	247	309
143	149	104	116	186	186	137	155	309	309
149	149	104	104	183	189	137	140	309	309
143	149	104	104	186	189	140	140	247	309
143	149	104	104	186	189	140	146	239	247
149	149	104	113	186	186	137	140	247	309
149	149	104	116	186	189	140	155	247	309
149	149	104	104	186	189	137	137	247	247
149	149	104	104	186	189	140	155	241	247
149	149	104	104	186	192	137	140	247	309
149	149	113	116	189	189	137	155	309	313
143	149	104	104	186	186	137	155	241	309
143	149	104	122	189	192	140	149	309	309
149	149	104	104	186	189	137	155	309	309
149	149	104	104	189	189	140	146	239	247
149	149	104	119	186	189	146	146	247	309
149	149	104	104	186	186	137	155	239	309
149	149	104	104	186	189	140	149	239	309
146	149	104	119	186	186	137	146	239	309
149	149	104	104	186	189	140	140	247	247
143	149	104	104	186	189	155	155	309	309
149	149	104	119	186	186	146	146	247	309
149	149	104	104	183	186	146	146	247	309
149	149	104	113	186	186	137	140	309	309
143	149	104	104	186	189	140	146	247	309
149	149	104	104	186	189	146	146	239	239
143	149	104	116	183	186	140	155	247	309
143	143	104	104	186	186	137	140	247	309
149	149	104	104	186	186	140	140	309	309
149	149	104	104	186	189	140	140	309	309
149	149	104	104	186	186	137	140	241	309
143	146	104	122	186	189	140	149	309	309
149	149	104	104	186	189	137	137	309	309
149	149	104	104	186	192	137	146	241	309
149	149	104	104	186	186	146	155	239	247
149	149	104	104	186	189	137	146	309	309
143	149	104	116	186	189	137	140	241	309
149	149	104	104	186	192	137	155	309	309
143	149	104	104	186	186	137	140	247	309
149	149	104	104	186	192	137	155	309	309
146	149	104	104	186	189	146	155	247	309
143	149	104	104	186	186	140	140	239	241
149	149	104	104	189	189	137	155	247	309
149	149	104	104	186	189	137	140	309	309
143	149	104	104	186	192	137	137	309	309
149	149	104	104	186	186	137	155	239	309
149	149	104	122	192	192	140	146	247	309
149	149	104	116	186	189	137	146	247	247
149	149	104	104	186	189	140	155	309	309
149	149	104	104	186	189	140	146	309	309
149	149	104	104	189	189	146	146	239	241
143	149	104	104	186	186	140	146	247	309
143	149	104	116	186	192	146	146	239	309
149	149	104	119	186	186	137	146	247	309
149	149	104	104	186	186	140	155	241	247
149	149	104	104	186	189	146	155	247	309
149	149	104	104	186	189	146	158	247	247
143	149	104	104	189	192	137	146	241	247
149	149	104	113	186	189	140	146	309	309
149	149	104	119	186	186	137	146	309	309
143	149	104	104	186	186	137	146	247	309
143	149	104	104	186	189	137	155	239	309
149	149	104	119	186	189	137	140	247	309
149	149	119	119	186	189	146	146	247	247
149	149	104	104	186	186	137	146	239	247
143	149	104	104	186	189	137	155	309	309
149	149	104	116	186	186	137	155	241	309
149	149	104	104	189	192	137	155	239	309
149	149	104	104	186	186	137	146	239	241
149	149	104	119	186	189	134	149	247	309
149	149	104	104	189	189	146	146	247	247
149	149	104	104	189	189	146	146	239	239
149	149	104	104	186	189	146	149	249	249
149	149	104	104	186	189	146	146	239	247
149	149	104	104	186	189	134	146	239	311
149	149	104	116	186	189	146	155	239	239
149	149	104	104	186	186	146	146	247	309
149	149	104	104	189	189	137	146	239	247
149	149	104	104	186	189	146	146	247	309
149	149	104	122	186	186	137	146	239	309
149	149	104	104	186	189	146	149	247	247
149	149	104	104	186	186	137	146	309	309
149	149	104	104	183	186	140	155	309	309
149	149	104	104	189	192	134	146	309	309
149	149	104	122	189	189	140	146	247	247
149	149	104	104	186	189	137	140	309	309
149	149	104	104	186	186	146	149	239	247
149	149	104	104	186	189	140	146	239	239
149	149	104	104	189	192	140	146	239	237
149	149	119	122	189	189	140	155	309	309
149	149	104	104	189	189	146	146	247	247
143	149	104	122	186	186	137	146	239	309
149	149	119	122	189	192	137	155	241	309
143	149	104	119	186	189	140	140	239	309
143	149	104	116	186	189	146	146	239	243
149	149	104	104	189	189	140	149	239	309
149	149	104	122	186	186	140	146	239	309
149	149	104	104	186	186	140	146	309	309
149	149	104	119	186	186	140	140	247	309
149	149	104	122	186	189	140	140	247	309
149	149	104	119	186	189	134	146	239	309
143	149	104	119	189	189	134	140	239	309
149	149	104	122	186	186	137	140	309	309
149	149	116	119	186	186	134	137	309	309
143	149	104	104	186	189	134	140	239	309
149	149	104	104	186	186	146	155	239	309
149	149	104	113	186	189	146	146	309	309
143	149	104	104	186	186	137	146	247	309
149	149	104	104	189	192	140	140	311	311
149	149	104	104	186	189	137	155	247	309
149	149	104	104	186	189	140	140	309	309
149	149	104	104	189	192	140	140	247	309
143	149	104	113	189	189	140	146	247	309
143	146	104	104	186	186	137	155	243	243
143	146	104	104	186	195	134	137	243	313
146	146	104	104	186	195	134	137	243	253
146	146	104	104	186	186	137	155	243	243
146	146	104	104	186	186	134	137	243	243
146	146	104	104	186	186	137	155	245	309
143	146	104	104	186	186	137	155	243	243
146	146	104	104	186	186	134	155	243	243
146	146	104	104	186	195	137	155	243	253
146	146	104	104	186	186	128	137	243	309
146	146	104	104	186	186	134	155	243	243
146	146	104	104	186	195	134	137	243	243
146	146	104	104	186	195	122	134	243	243
146	146	104	104	186	186	137	155	243	243
146	146	104	104	186	195	134	155	243	309
146	146	104	104	186	186	134	137	309	313
146	146	104	104	186	186	137	155	243	243
146	146	104	104	186	186	134	137	243	309
146	146	104	104	186	195	128	134	243	243
146	146	104	104	186	195	122	134	243	309
146	146	104	104	186	195	134	155	243	309
146	146	104	104	186	195	137	155	243	313
143	146	104	104	186	186	128	134	243	243
146	146	104	104	186	195	134	155	243	243
146	146	104	104	186	186	134	134	243	243
146	146	104	104	186	186	134	137	243	309
146	146	104	104	186	186	137	137	243	309
146	146	104	104	186	186	122	134	245	309
146	146	104	104	186	186	137	155	243	243
143	146	104	104	186	195	128	155	243	313
146	146	104	104	186	186	134	137	243	313
146	146	104	104	186	186	137	155	243	243
146	146	104	104	186	186	137	137	243	243
146	146	104	104	186	186	137	137	243	313
143	146	104	104	186	195	137	155	243	313
146	146	104	104	186	186	137	155	243	243
143	146	104	104	186	186	134	137	245	309
146	146	104	104	186	195	137	155	243	313
146	146	104	104	186	195	137	155	243	243
143	146	104	104	186	186	128	134	243	243
146	146	104	104	186	186	134	137	253	313
146	146	104	104	186	186	134	137	243	243
143	146	104	104	186	195	137	155	309	313
146	146	104	104	186	195	137	137	241	241
146	146	104	104	186	195	134	134	243	313
146	146	104	104	186	186	134	134	243	309
146	146	104	104	186	186	137	137	243	243
146	146	104	104	186	195	137	155	241	241
146	149	104	122	192	192	134	140	239	241
149	149	104	122	192	192	149	149	241	339
146	149	104	116	180	186	146	155	241	245
146	149	116	122	186	189	125	146	241	241
149	149	104	122	186	195	137	155	241	315
146	149	116	122	192	198	140	146	233	241
146	146	104	116	186	192	140	146	241	247
143	149	104	119	186	192	155	155	241	243
149	149	104	116	186	192	146	146	311	321
149	149	104	119	186	192	134	155	241	311
146	149	104	116	186	189	140	149	319	319
146	149	116	116	186	186	140	155	233	241
149	152	104	104	186	192	146	155	237	241
146	149	116	119	186	192	140	146	241	323
146	149	119	122	192	192	146	152	241	355
146	149	104	125	189	192	134	146	241	247
146	146	104	104	189	192	134	149	233	233
149	149	119	122	192	192	146	152	355	355
146	149	122	122	186	186	149	155	241	311
143	149	119	122	186	186	146	155	241	315
149	146	104	119	192	192	134	146	241	241
149	149	122	125	186	186	134	134	241	311
146	149	116	119	186	186	134	146	319	343
152	152	104	116	186	186	134	134	241	241
149	149	104	122	192	192	146	149	241	241
146	149	116	122	192	192	137	146	241	245
146	152	104	104	186	192	146	146	241	327
149	149	113	116	189	189	134	155	241	311
143	149	116	122	192	192	146	146	311	343
149	152	116	116	186	195	146	155	251	309
146	149	119	122	186	186	137	149	233	247
146	149	122	122	186	186	146	146	337	341
146	146	104	104	186	195	134	149	233	247
149	149	122	122	192	192	137	146	247	309
149	149	116	119	186	192	146	149	241	247
149	149	104	119	186	186	146	152	247	309
146	149	122	122	192	192	146	152	233	247
149	149	116	116	192	192	134	155	233	239
146	146	116	119	186	192	149	155	233	241
146	149	116	122	192	192	137	155	233	247
146	149	116	116	186	186	149	149	241	337
146	149	104	122	186	186	137	146	245	317
149	152	119	122	186	192	140	146	309	309
149	149	104	122	186	195	146	149	241	309
149	149	122	122	195	195	149	155	309	309
149	149	122	122	186	192	146	149	241	241
143	149	116	116	192	192	149	149	247	247
146	149	122	122	186	192	155	155	309	357
146	149	116	122	186	192	137	152	233	237
146	149	119	119	186	192	146	149	243	337
146	149	104	116	186	192	140	149	241	241
146	149	104	104	192	192	134	149	241	247
149	149	116	116	192	192	134	140	241	245
149	149	119	122	186	195	146	155	233	247
143	152	116	122	186	186	140	155	233	241
146	149	116	122	186	195	140	149	237	241
146	146	116	119	186	192	140	146	233	247
146	149	116	122	186	192	137	146	309	345
143	149	116	122	192	192	149	155	233	247
146	149	116	122	186	192	140	149	237	247
146	149	122	122	186	189	149	149	247	247
149	149	119	122	192	195	140	146	245	309
146	149	113	122	192	195	137	146	313	317
146	146	116	119	186	189	137	146	241	345
146	146	104	116	186	195	128	146	233	333
146	149	122	122	192	192	134	137	233	241
146	149	122	122	186	195	137	149	305	309
146	149	119	122	192	192	140	146	233	241
146	149	122	122	186	195	140	149	241	341
146	152	104	119	192	198	134	146	239	309
146	149	104	116	186	192	146	149	241	247
146	149	113	113	186	192	137	146	309	313
146	149	104	122	186	192	140	155	241	245
146	149	122	122	192	195	146	149	241	247
146	146	119	122	195	195	146	155	233	233
146	149	119	119	186	195	146	146	241	247
146	146	122	122	192	195	146	155	247	329
146	146	122	122	186	195	146	146	233	341
149	149	116	122	195	195	146	146	233	241
146	146	104	122	186	195	146	149	241	341
149	152	119	122	192	192	146	155	241	247
143	149	116	122	189	195	146	146	233	233
149	152	119	122	192	195	146	155	241	247
143	149	122	122	186	192	146	152	309	341
146	146	122	122	192	192	146	152	233	329
146	152	116	122	195	195	146	155	241	309
146	149	116	122	186	195	146	146	241	247
146	149	116	122	186	195	146	146	241	309
146	146	116	119	186	186	146	146	241	341
149	149	113	116	192	195	146	149	241	247
146	149	116	122	186	186	146	146	233	241
143	146	116	116	186	195	149	155	247	341
146	149	104	122	186	195	134	146	233	241
143	146	122	122	192	195	146	146	241	329
143	146	119	122	189	195	146	146	233	247
146	146	119	122	186	195	146	146	241	247
146	149	122	122	186	192	146	152	233	341
146	146	116	122	192	195	146	146	309	341
146	149	116	122	192	195	146	146	233	341
146	146	116	119	192	192	146	146	233	341
149	152	119	122	189	195	140	146	341	341
143	149	104	122	195	195	146	146	247	341
143	146	116	122	192	195	146	146	233	247
146	146	113	122	192	192	146	146	247	341
143	146	116	122	192	195	146	146	247	247
149	149	104	122	186	195	146	149	341	341
143	146	119	122	195	195	146	146	241	247
146	146	122	122	195	195	146	149	241	341
146	146	122	122	192	195	146	146	233	247
149	149	116	122	186	189	146	146	233	337
143	149	113	122	186	192	146	146	241	341
146	149	104	122	186	195	146	146	241	247
143	149	116	122	186	186	146	146	233	241
146	146	116	122	192	192	146	146	247	313
143	146	119	119	186	195	146	146	233	341
146	146	113	116	192	195	146	155	241	341
146	152	113	116	192	195	146	149	233	341
146	149	116	122	192	195	146	146	241	241
146	149	119	122	186	195	146	146	233	241
149	149	116	122	186	189	146	146	241	247
146	149	119	122	192	192	146	146	233	241
146	146	122	122	186	195	146	146	233	329
146	146	122	122	189	195	146	146	247	341
146	149	122	122	195	195	146	146	233	329
149	149	113	113	189	189	146	155	233	245
146	149	113	116	183	189	146	155	241	245
146	149	113	116	183	189	137	146	241	317
149	149	113	113	186	186	155	155	241	245
143	149	113	116	189	192	146	146	233	245
149	152	104	113	186	189	146	155	241	309
143	149	116	116	183	186	137	146	309	317
149	149	113	116	183	189	137	143	241	245
146	152	113	119	186	189	146	155	239	309
143	152	113	119	183	198	146	155	245	317
143	149	104	113	186	192	146	146	309	313
146	152	104	113	186	189	137	143	241	245
149	152	113	113	186	198	155	155	241	241
146	149	113	113	186	189	146	155	245	245
146	149	113	119	186	189	137	146	239	245
146	149	116	119	186	189	146	146	309	309
146	152	116	116	186	186	146	146	309	309
149	149	113	122	186	186	146	146	241	247
146	149	113	116	189	192	146	155	241	317
149	149	113	116	186	189	146	155	239	313
149	152	104	116	186	186	146	155	233	309
143	149	104	113	186	186	146	155	245	309
146	149	113	113	183	189	155	155	245	313
143	149	104	116	186	189	146	146	245	309
149	149	113	119	186	186	146	155	245	313
149	149	116	119	186	189	146	155	233	239
149	149	116	119	186	189	146	146	233	241
149	152	104	116	189	189	137	143	313	317
149	149	104	116	192	192	146	149	245	301
146	146	119	122	189	195	137	149	245	309
146	149	113	116	186	198	146	155	247	247
146	149	104	122	192	195	149	155	245	247
149	149	104	104	186	192	149	152	245	245
146	146	116	116	192	198	149	155	241	309
146	149	104	122	195	195	149	155	245	309
149	149	104	104	192	192	134	134	247	313
146	149	119	119	189	195	149	149	245	337
143	146	104	113	192	195	149	155	245	301
146	149	104	122	195	195	149	149	245	247
146	149	104	122	186	195	149	152	245	309
146	149	122	122	195	195	149	155	247	309
149	149	116	116	186	192	146	152	245	245
149	149	104	104	183	192	134	137	247	313
146	149	104	104	186	192	152	152	247	247
149	149	116	122	186	195	149	155	245	245
146	149	116	122	186	195	134	137	245	309
149	149	113	119	183	183	134	155	245	247
149	149	104	122	186	195	149	152	245	247
143	149	104	116	189	198	137	152	245	309
146	149	116	122	192	195	149	155	247	309
149	149	122	122	186	186	140	155	309	329
149	149	104	122	186	186	155	155	301	329
149	149	104	122	186	195	140	155	309	309
149	149	104	104	186	186	155	155	309	309
149	149	104	122	186	195	134	134	247	309
143	149	104	104	186	186	134	146	329	341
149	149	122	122	186	189	149	155	247	341
143	149	104	104	189	195	134	149	329	329
143	149	116	122	186	195	134	155	247	309
149	149	122	122	189	195	146	155	247	329
149	149	104	122	186	189	134	155	247	341
143	149	104	122	189	195	146	155	309	329
149	149	104	104	186	189	140	146	309	309
146	149	122	122	186	186	155	155	309	329
149	149	116	122	195	195	155	155	233	309
146	149	104	122	186	186	146	155	309	329
149	149	104	122	186	186	149	155	247	309
143	149	104	104	189	195	149	155	329	329
149	149	104	119	186	195	134	134	247	341
149	152	104	104	186	195	155	155	301	309
149	149	104	122	186	192	149	155	301	309
149	149	122	122	192	195	134	155	309	329
146	146	119	122	192	192	146	146	233	241
143	149	104	113	186	192	140	146	241	353
149	149	122	122	192	192	140	149	233	317
146	149	116	122	189	192	146	146	241	247
149	149	113	122	189	195	140	146	241	353
146	146	113	122	192	192	146	155	309	317
146	149	104	119	189	195	134	140	247	247
146	149	122	122	186	192	146	146	241	241
149	149	116	116	192	195	146	146	233	241
149	149	113	116	186	195	140	140	241	309
146	149	104	122	192	192	146	146	247	247
146	149	104	119	192	195	134	146	241	337
146	149	119	119	192	195	140	146	241	241
146	146	104	116	192	195	140	146	233	247
143	149	104	104	189	195	155	155	241	241
146	146	104	113	195	195	140	140	241	247
146	149	104	119	186	195	134	155	241	241
146	149	116	122	192	192	140	146	309	309
146	152	116	116	192	195	140	146	241	241
146	149	104	119	186	192	146	155	241	241
146	149	104	122	192	195	140	146	241	317
146	149	116	122	189	192	134	140	241	241
146	149	104	122	186	192	146	146	241	241
146	149	104	122	192	192	146	146	241	241
143	146	119	122	192	195	140	146	241	353
146	149	104	119	192	195	140	146	233	305
146	149	113	116	192	192	146	146	241	241
146	149	116	122	186	195	140	149	241	317
143	146	104	116	186	192	140	146	233	233
143	146	119	119	189	192	140	146	241	247
143	149	113	113	189	189	134	140	247	247
143	149	116	119	195	195	134	146	241	247
149	149	113	116	186	192	137	146	241	353
146	149	104	116	192	192	146	149	241	247
149	149	116	122	192	195	140	146	247	309
146	149	104	122	192	195	140	149	241	309
146	146	104	113	192	192	137	146	241	305
149	152	116	119	186	189	140	146	241	241
149	149	104	116	195	195	137	146	241	309
146	149	104	116	192	195	137	137	353	353
146	149	119	119	192	195	146	146	241	241
149	149	116	119	192	195	146	149	247	247
143	146	104	122	186	192	134	146	241	241
143	149	116	122	192	192	140	146	241	241
146	149	104	116	186	189	146	149	241	309
146	149	104	116	186	192	137	146	241	309
146	149	122	122	186	189	134	146	241	321
146	149	104	122	189	192	146	146	241	247
149	149	104	122	186	186	146	146	247	321
146	149	104	104	186	189	146	149	241	241
146	146	104	122	183	186	137	149	233	309
146	149	113	122	186	192	146	155	241	241
146	149	122	122	189	195	146	146	241	309
143	146	104	116	186	192	146	146	245	247
143	146	122	122	186	192	128	146	241	241
143	149	104	116	186	195	134	152	241	241
149	149	119	122	186	189	146	146	241	241
149	149	122	122	186	186	146	146	241	309
149	149	104	104	186	192	146	149	241	245
149	152	104	122	189	195	128	146	241	245
134	134	122	122	183	189	134	149	241	309
143	149	104	104	192	195	146	146	241	247
149	149	116	122	192	195	140	140	247	247
146	146	113	116	186	192	146	149	241	241
149	149	110	122	186	189	137	146	241	243
149	149	104	116	186	195	146	149	241	247
146	149	122	122	186	186	134	134	233	247
146	149	104	122	180	186	134	146	241	317
143	146	122	122	186	186	128	134	247	309
143	149	104	116	186	192	134	146	241	241
149	149	104	116	186	189	137	146	233	241
149	149	116	116	186	186	146	146	241	309
140	149	116	122	186	186	146	149	241	247
149	149	104	122	186	186	140	149	241	241
149	149	104	122	186	189	134	146	309	309
146	146	104	122	186	189	134	146	233	241
143	149	104	113	186	186	137	146	233	241
143	146	104	104	186	186	146	146	241	309
146	149	116	122	186	186	146	146	243	247
143	149	116	122	186	189	146	146	247	313
146	149	104	116	186	186	146	146	241	247
146	149	104	122	186	189	134	146	241	241
146	152	104	116	186	192	134	146	233	241
146	149	104	119	186	189	146	146	241	247
146	146	104	122	186	192	134	155	247	313
146	149	104	104	186	192	134	137	309	341
143	146	104	116	186	186	134	149	243	313
146	146	122	125	186	189	134	155	245	309
146	152	104	122	186	192	134	155	247	247
146	149	104	113	186	192	152	155	309	341
149	149	104	122	189	189	128	152	243	309
146	149	104	113	186	192	131	155	247	247
146	146	104	116	186	192	134	155	247	247
146	152	104	113	186	192	137	140	243	245
146	146	104	104	186	192	134	155	245	247
146	146	104	122	189	189	134	152	309	309
146	152	104	122	186	186	155	155	247	309
146	146	104	104	192	192	134	155	243	247
143	146	104	122	186	189	134	143	245	247
146	146	104	122	186	192	134	152	245	247
146	146	104	122	192	192	128	137	247	247
146	146	113	122	186	189	149	155	243	309
146	149	104	104	186	192	128	155	247	309
143	146	104	122	186	186	131	155	243	247
146	149	104	113	189	192	131	155	247	247
149	149	104	104	183	186	134	149	247	313
146	146	104	122	192	192	134	134	247	341
149	149	104	113	183	192	134	155	247	247
146	149	104	122	186	192	134	137	247	309
146	152	104	122	189	192	134	143	245	247
146	149	104	122	186	192	134	155	243	247
146	149	104	104	189	192	134	152	247	309
146	146	104	104	186	186	134	137	247	309
146	146	104	104	186	192	134	155	247	309
146	146	104	104	192	195	137	155	309	313
146	146	104	104	186	186	128	134	309	309
143	146	104	104	186	186	134	155	241	309
146	146	104	104	186	186	137	155	309	317
146	146	104	104	186	186	134	155	309	313
143	146	104	104	186	186	155	155	247	309
146	146	104	104	186	186	128	134	309	325
146	146	104	104	186	186	134	137	241	309
146	146	104	122	186	189	134	137	245	313
143	146	104	122	189	195	134	155	245	245
146	146	104	122	186	186	134	155	309	313
146	146	104	104	183	186	134	155	247	313
146	146	104	104	186	186	128	155	309	325
146	146	104	104	186	186	137	155	309	313
146	146	104	122	186	186	155	155	247	309
146	149	104	104	183	192	134	155	247	309
146	146	104	104	186	192	134	155	309	309
146	146	104	104	183	186	134	155	245	309
146	146	104	104	186	186	134	155	309	313
146	146	104	104	186	186	155	155	241	309
146	146	104	104	186	192	128	134	245	309
146	146	104	104	186	192	134	137	309	341
146	146	104	104	183	186	137	155	309	309
146	146	104	104	186	195	155	155	309	313
146	146	104	104	186	192	134	155	309	309
143	146	104	104	186	186	134	134	245	309
146	146	104	104	186	186	134	155	309	309
143	146	104	104	186	195	155	155	309	309
143	146	104	104	186	186	137	155	341	341
