iteration,K
139184,12
139185,9
139186,10
139187,10
139188,9
139189,10
139190,8
139191,9
139192,12
139193,10
139194,9
139195,8
139196,8
139197,8
139198,10
139199,10
139200,9
139201,7
139202,7
139203,7
139204,7
139205,8
139206,8
139207,8
139208,7
139209,8
139210,14
139211,11
139212,8
139213,8
139214,7
139215,11
139216,9
139217,7
139218,8
139219,6
139220,7
139221,6
139222,7
139223,6
139224,7
139225,7
139226,7
139227,7
139228,9
139229,7
139230,7
139231,6
139232,7
139233,7
139234,6
139235,7
139236,9
139237,7
139238,6
139239,6
139240,6
139241,7
139242,7
139243,7
139244,7
139245,7
139246,9
139247,7
139248,5
139249,6
139250,6
139251,6
139252,6
139253,6
139254,8
139255,7
139256,6
139257,7
139258,7
139259,5
139260,7
139261,5
139262,5
139263,5
139264,5
139265,6
139266,7
139267,6
139268,7
139269,6
139270,8
139271,8
139272,7
139273,8
139274,7
139275,7
139276,8
139277,8
139278,7
139279,7
139280,6
139281,6
139282,6
139283,7
139284,6
139285,7
139286,7
139287,8
139288,7
139289,6
139290,6
139291,5
139292,5
139293,5
139294,4
139295,5
139296,4
139297,4
139298,4
139299,6
139300,6
139301,5
139302,5
139303,6
139304,6
139305,7
139306,5
139307,4
139308,4
139309,4
139310,4
139311,4
139312,4
139313,4
139314,4
139315,5
139316,5
139317,4
139318,4
139319,4
139320,4
139321,4
139322,4
139323,4
139324,4
139325,4
139326,4
139327,4
139328,4
139329,4
139330,4
139331,6
139332,4
139333,5
139334,5
139335,5
139336,5
139337,4
139338,4
139339,4
139340,4
139341,4
139342,4
139343,6
139344,5
139345,5
139346,5
139347,6
139348,6
139349,5
139350,5
139351,5
139352,6
139353,5
139354,5
139355,6
139356,5
139357,5
139358,6
139359,5
139360,5
139361,6
139362,5
139363,5
139364,7
139365,6
139366,5
139367,5
139368,5
139369,6
139370,5
139371,4
139372,4
139373,4
139374,4
139375,4
139376,4
139377,4
139378,5
139379,5
139380,5
139381,8
139382,6
139383,6
139384,6
139385,6
139386,6
139387,6
139388,7
139389,6
139390,8
139391,6
139392,7
139393,7
139394,8
139395,9
139396,10
139397,12
139398,10
139399,6
139400,5
139401,7
139402,6
139403,6
139404,5
139405,5
139406,5
139407,5
139408,5
139409,5
139410,5
139411,5
139412,5
139413,5
139414,5
139415,5
139416,5
139417,5
139418,6
139419,6
139420,5
139421,5
139422,6
139423,6
139424,6
139425,7
139426,6
139427,6
139428,8
139429,6
139430,6
139431,7
139432,7
139433,8
139434,11
139435,9
139436,9
139437,8
139438,7
139439,6
139440,6
139441,6
139442,6
139443,5
139444,5
139445,5
139446,5
139447,6
139448,5
139449,5
139450,5
139451,5
139452,5
139453,5
139454,5
139455,5
139456,5
139457,5
139458,5
139459,5
139460,5
139461,5
139462,5
139463,5
139464,7
139465,7
139466,6
139467,6
139468,7
139469,7
139470,7
139471,7
139472,7
139473,5
139474,6
139475,7
139476,6
139477,6
139478,6
139479,6
139480,7
139481,8
139482,9
139483,10
139484,9
139485,8
139486,9
139487,7
139488,7
139489,6
139490,6
139491,6
139492,7
139493,8
139494,6
139495,6
139496,6
139497,11
139498,6
139499,7
139500,8
139501,8
139502,7
139503,9
139504,10
139505,7
139506,7
139507,6
139508,7
139509,6
139510,10
139511,7
139512,8
139513,6
139514,6
139515,6
139516,6
139517,7
139518,8
139519,10
139520,7
139521,11
139522,9
139523,8
139524,8
139525,7
139526,7
139527,7
139528,6
139529,6
139530,8
139531,8
139532,9
139533,6
139534,6
139535,8
139536,8
139537,8
139538,8
139539,9
139540,7
139541,8
139542,8
139543,10
139544,7
139545,9
139546,7
139547,7
139548,7
139549,7
139550,9
139551,8
139552,7
139553,8
139554,8
139555,7
139556,9
139557,8
139558,8
139559,7
139560,8
139561,8
139562,7
139563,8
139564,10
139565,7
139566,7
139567,7
139568,7
139569,9
139570,8
139571,9
139572,13
139573,12
139574,9
139575,11
139576,6
139577,7
139578,7
139579,6
139580,6
139581,8
139582,6
139583,8
139584,6
139585,5
139586,5
139587,4
139588,4
139589,5
139590,5
139591,4
139592,4
139593,4
139594,4
139595,4
139596,5
139597,5
139598,6
139599,6
139600,5
139601,5
139602,5
139603,5
139604,4
139605,4
139606,4
139607,5
139608,4
139609,4
139610,4
139611,4
139612,4
139613,4
139614,5
139615,4
139616,5
139617,4
139618,4
139619,5
139620,5
139621,4
139622,4
139623,4
139624,4
139625,4
139626,4
139627,4
139628,4
139629,5
139630,6
139631,5
139632,5
139633,5
139634,5
139635,6
139636,5
139637,5
139638,5
139639,8
139640,5
139641,6
139642,5
139643,5
139644,5
139645,4
139646,4
139647,4
139648,4
139649,5
139650,4
139651,4
139652,4
139653,4
139654,4
139655,4
139656,4
139657,4
139658,5
139659,5
139660,5
139661,6
139662,5
139663,5
139664,5
139665,5
139666,5
139667,5
139668,5
139669,6
139670,4
139671,4
139672,5
139673,5
139674,6
139675,5
139676,6
139677,5
139678,6
139679,5
139680,6
139681,6
139682,6
139683,5
139684,6
139685,5
139686,5
139687,5
139688,5
139689,6
139690,6
139691,6
139692,6
139693,5
139694,5
139695,5
139696,5
139697,5
139698,5
139699,5
139700,6
139701,5
139702,5
139703,5
139704,7
139705,6
139706,6
139707,7
139708,6
139709,8
139710,7
139711,7
139712,8
139713,7
139714,7
139715,7
139716,7
139717,6
139718,6
139719,7
139720,10
139721,7
139722,6
139723,6
139724,6
139725,6
139726,8
139727,7
139728,7
139729,7
139730,7
139731,6
139732,8
139733,7
139734,5
139735,5
139736,5
139737,6
139738,6
139739,6
139740,6
139741,6
139742,6
139743,6
139744,7
139745,6
139746,7
139747,6
139748,6
139749,6
139750,7
139751,6
139752,6
139753,6
139754,7
139755,9
139756,7
139757,8
139758,7
139759,8
139760,7
139761,9
139762,7
139763,7
139764,8
139765,8
139766,7
139767,8
139768,6
139769,6
139770,6
139771,6
139772,8
139773,7
139774,6
139775,7
139776,6
139777,7
139778,7
139779,6
139780,6
139781,6
139782,6
139783,6
139784,6
139785,6
139786,6
139787,7
139788,7
139789,6
139790,6
139791,6
139792,6
139793,7
139794,7
139795,6
139796,6
139797,6
139798,7
139799,8
139800,7
139801,6
139802,6
139803,6
139804,5
139805,5
139806,5
139807,5
139808,6
139809,5
139810,5
139811,4
139812,4
139813,4
139814,5
139815,4
139816,4
139817,4
139818,4
139819,4
139820,4
139821,4
139822,4
139823,4
139824,4
139825,4
139826,4
139827,5
139828,4
139829,4
139830,5
139831,4
139832,5
139833,4
139834,4
139835,5
139836,4
139837,4
139838,4
139839,4
139840,4
139841,4
139842,5
139843,4
139844,4
139845,4
139846,5
139847,7
139848,6
139849,5
139850,5
139851,5
139852,5
139853,5
139854,6
139855,5
139856,5
139857,6
139858,5
139859,5
139860,4
139861,4
139862,4
139863,4
139864,4
139865,4
139866,4
139867,4
139868,4
139869,4
139870,4
139871,4
139872,4
139873,4
139874,5
139875,5
139876,6
139877,7
139878,6
139879,7
139880,4
139881,3
139882,3
139883,4
139884,3
139885,3
139886,5
139887,4
139888,4
139889,4
139890,4
139891,4
139892,4
139893,4
139894,4
139895,4
139896,5
139897,5
139898,7
139899,5
139900,4
139901,4
139902,5
139903,4
139904,4
139905,4
139906,4
139907,4
139908,6
139909,5
139910,5
139911,5
139912,5
139913,6
139914,5
139915,5
139916,5
139917,5
139918,5
139919,5
139920,6
139921,7
139922,5
139923,5
139924,5
139925,5
139926,5
139927,5
139928,4
139929,5
139930,6
139931,5
139932,7
139933,6
139934,6
139935,5
139936,6
139937,5
139938,4
139939,4
139940,4
139941,6
139942,6
139943,6
139944,5
139945,5
139946,7
139947,4
139948,4
139949,4
139950,5
139951,4
139952,4
139953,4
139954,3
139955,3
139956,4
139957,4
139958,3
139959,3
139960,3
139961,3
139962,3
139963,3
139964,3
139965,3
139966,3
139967,4
139968,4
139969,4
139970,4
139971,4
139972,4
139973,5
139974,5
139975,5
139976,5
139977,5
139978,4
139979,4
139980,4
139981,4
139982,4
139983,4
139984,3
139985,3
139986,4
139987,3
139988,3
139989,3
139990,3
139991,3
139992,3
139993,3
139994,3
139995,3
139996,3
139997,4
139998,4
139999,3
140000,3
140001,3
140002,3
140003,3
140004,3
140005,4
140006,3
140007,4
140008,3
140009,3
140010,4
140011,4
140012,4
140013,4
140014,4
140015,4
140016,5
140017,5
140018,5
140019,5
140020,5
140021,6
140022,5
140023,5
140024,5
140025,5
140026,5
140027,5
140028,5
140029,5
140030,6
140031,5
140032,6
140033,5
140034,5
140035,6
140036,7
140037,6
140038,6
140039,6
140040,6
140041,5
140042,5
140043,5
140044,5
140045,6
140046,8
140047,8
140048,7
140049,7
140050,8
140051,7
140052,6
140053,8
140054,6
140055,7
140056,8
140057,8
140058,8
140059,7
140060,7
140061,8
140062,7
140063,11
140064,11
140065,9
140066,11
140067,11
140068,7
140069,8
140070,6
140071,6
140072,8
140073,6
140074,7
140075,7
140076,8
140077,10
140078,9
140079,9
140080,9
140081,14
140082,10
140083,13
140084,8
140085,7
140086,9
140087,7
140088,7
140089,8
140090,7
140091,7
140092,8
140093,7
140094,10
140095,7
140096,8
140097,8
140098,8
140099,8
140100,10
140101,8
140102,7
140103,7
140104,7
140105,7
140106,11
140107,9
140108,8
140109,8
140110,8
140111,9
140112,7
140113,8
140114,6
140115,7
140116,6
140117,6
140118,7
140119,9
140120,7
140121,6
140122,7
140123,8
140124,6
140125,6
140126,6
140127,6
140128,6
140129,8
140130,6
140131,7
140132,7
140133,8
140134,7
140135,7
140136,7
140137,8
140138,7
140139,7
140140,8
140141,7
140142,8
140143,7
140144,8
140145,9
140146,8
140147,8
140148,8
140149,10
140150,12
140151,12
140152,14
140153,15
140154,14
140155,13
140156,12
140157,10
140158,13
140159,9
140160,9
140161,9
140162,8
140163,10
140164,7
140165,6
140166,6
140167,7
140168,8
140169,6
140170,6
140171,7
140172,8
140173,11
140174,7
140175,6
140176,6
140177,6
140178,7
140179,6
140180,6
140181,5
140182,5
140183,5
140184,5
140185,5
140186,4
140187,4
140188,4
140189,5
140190,5
140191,4
140192,4
140193,4
140194,4
140195,4
140196,5
140197,5
140198,4
140199,4
140200,4
140201,4
140202,4
140203,4
140204,4
140205,4
140206,4
140207,4
140208,4
140209,4
140210,4
140211,5
140212,4
140213,4
140214,4
140215,4
140216,4
140217,4
140218,5
140219,5
140220,4
140221,4
140222,4
140223,5
140224,4
140225,4
140226,5
140227,4
140228,6
140229,5
140230,4
140231,4
140232,4
140233,4
140234,3
140235,4
140236,4
140237,4
140238,4
140239,4
140240,4
140241,5
140242,4
140243,4
140244,4
140245,4
140246,4
140247,4
140248,5
140249,5
140250,6
140251,5
140252,4
140253,6
140254,3
140255,3
140256,4
140257,3
140258,3
140259,3
140260,3
140261,3
140262,3
140263,4
140264,3
140265,3
140266,3
140267,3
140268,3
140269,3
140270,4
140271,5
140272,4
140273,5
140274,6
140275,5
140276,6
140277,6
140278,5
140279,5
140280,4
140281,4
140282,4
140283,4
140284,3
140285,3
140286,3
140287,3
140288,3
140289,3
140290,3
140291,3
140292,3
140293,4
140294,3
140295,3
140296,3
140297,5
140298,4
140299,4
140300,4
140301,4
140302,5
140303,5
140304,5
140305,5
140306,6
140307,6
140308,7
140309,8
140310,7
140311,6
140312,6
140313,6
140314,6
140315,6
140316,6
140317,6
140318,5
140319,5
140320,5
140321,5
140322,6
140323,5
140324,5
140325,6
140326,5
140327,5
140328,5
140329,6
140330,6
140331,6
140332,8
140333,8
140334,11
140335,10
140336,8
140337,8
140338,8
140339,8
140340,8
140341,8
140342,10
140343,8
140344,10
140345,9
140346,8
140347,10
140348,12
140349,7
140350,7
140351,7
140352,7
140353,8
140354,8
140355,8
140356,7
140357,8
140358,7
140359,7
140360,8
140361,9
140362,8
140363,7
140364,7
140365,6
140366,6
140367,6
140368,8
140369,6
140370,6
140371,6
140372,6
140373,7
140374,6
140375,8
140376,6
140377,7
140378,7
140379,6
140380,6
140381,6
140382,6
140383,6
140384,9
140385,6
140386,7
140387,7
140388,7
140389,6
140390,6
140391,6
140392,6
140393,7
140394,6
140395,7
140396,6
140397,6
140398,7
140399,6
140400,5
140401,5
140402,4
140403,4
140404,4
140405,4
140406,4
140407,4
140408,5
140409,4
140410,4
140411,4
140412,5
140413,6
140414,5
140415,8
140416,5
140417,6
140418,6
140419,6
140420,6
140421,8
140422,6
140423,7
140424,6
140425,5
140426,5
140427,5
140428,5
140429,5
140430,5
140431,5
140432,5
140433,5
140434,7
140435,5
140436,4
140437,4
140438,5
140439,4
140440,4
140441,6
140442,5
140443,4
140444,4
140445,4
140446,4
140447,5
140448,5
140449,5
140450,5
140451,4
140452,4
140453,4
140454,4
140455,5
140456,4
140457,4
140458,4
140459,4
140460,4
140461,4
140462,4
140463,5
140464,5
140465,4
140466,4
140467,4
140468,4
140469,4
140470,4
140471,4
140472,4
140473,4
140474,4
140475,4
140476,4
140477,4
140478,4
140479,4
140480,4
140481,4
140482,5
140483,5
140484,6
140485,8
140486,6
140487,8
140488,7
140489,6
140490,6
140491,5
140492,5
140493,5
140494,5
140495,5
140496,6
140497,4
140498,4
140499,4
140500,4
140501,5
140502,5
140503,5
140504,4
140505,4
140506,5
140507,4
140508,4
140509,4
140510,5
140511,4
140512,4
140513,4
140514,4
140515,3
140516,3
140517,3
140518,3
140519,3
140520,5
140521,4
140522,4
140523,4
140524,4
140525,4
140526,5
140527,5
140528,4
140529,4
140530,4
140531,3
140532,3
140533,3
140534,3
140535,3
140536,3
140537,3
140538,3
140539,4
140540,4
140541,4
140542,4
140543,4
140544,4
140545,4
140546,5
140547,4
140548,4
140549,4
140550,5
140551,4
140552,4
140553,5
140554,4
140555,4
140556,4
140557,4
140558,4
140559,4
140560,5
140561,4
140562,4
140563,4
140564,4
140565,4
140566,4
140567,4
140568,5
140569,4
140570,4
140571,4
140572,7
140573,7
140574,5
140575,4
140576,5
140577,7
140578,8
140579,7
140580,6
140581,6
140582,7
140583,11
140584,8
140585,9
140586,8
140587,10
140588,6
140589,5
140590,4
140591,4
140592,5
140593,4
140594,4
140595,4
140596,4
140597,4
140598,4
140599,5
140600,5
140601,5
140602,4
140603,4
140604,5
140605,6
140606,6
140607,6
140608,5
140609,5
140610,5
140611,5
140612,5
140613,5
140614,8
140615,5
140616,7
140617,9
140618,7
140619,7
140620,6
140621,5
140622,5
140623,5
140624,5
140625,6
140626,5
140627,5
140628,7
140629,6
140630,9
140631,10
140632,8
140633,6
140634,7
140635,7
140636,7
140637,8
140638,8
140639,7
140640,7
140641,9
140642,7
140643,7
140644,9
140645,7
140646,9
140647,8
140648,9
140649,8
140650,8
140651,7
140652,8
140653,7
140654,7
140655,7
140656,8
140657,8
140658,9
140659,7
140660,7
140661,8
140662,7
140663,8
140664,9
140665,10
140666,10
140667,11
140668,11
140669,11
140670,11
140671,12
140672,12
140673,10
140674,11
140675,9
140676,12
140677,11
140678,13
140679,14
140680,15
140681,11
140682,11
140683,9
140684,8
140685,8
140686,9
140687,11
140688,10
140689,10
140690,9
140691,10
140692,11
140693,10
140694,15
140695,9
140696,9
140697,11
140698,12
140699,14
140700,11
140701,15
140702,14
140703,13
140704,21
140705,19
140706,17
140707,18
140708,21
140709,18
140710,20
140711,14
140712,24
140713,12
140714,13
140715,12
140716,12
140717,15
140718,16
140719,12
140720,15
140721,14
140722,14
140723,13
140724,11
140725,10
140726,11
140727,9
140728,10
140729,10
140730,12
140731,11
140732,10
140733,9
140734,9
140735,13
140736,10
140737,9
140738,11
140739,9
140740,11
140741,7
140742,7
140743,6
140744,7
140745,6
140746,6
140747,6
140748,8
140749,10
140750,7
140751,8
140752,8
140753,9
140754,8
140755,7
140756,9
140757,8
140758,8
140759,6
140760,6
140761,6
140762,8
140763,6
140764,6
140765,6
140766,7
140767,7
140768,7
140769,6
140770,6
140771,6
140772,7
140773,6
140774,6
140775,8
140776,7
140777,9
140778,8
140779,8
140780,6
140781,7
140782,6
140783,6
140784,6
140785,6
140786,6
140787,6
140788,7
140789,6
140790,8
140791,6
140792,6
140793,8
140794,6
140795,6
140796,7
140797,6
140798,6
140799,4
140800,5
140801,4
140802,4
140803,3
140804,3
140805,3
140806,3
140807,3
140808,3
140809,3
140810,3
140811,3
140812,3
140813,4
140814,4
140815,4
140816,4
140817,5
140818,5
140819,6
140820,5
140821,5
140822,5
140823,5
140824,5
140825,5
140826,5
140827,5
140828,5
140829,5
140830,5
140831,6
140832,5
140833,5
140834,5
140835,5
140836,5
140837,5
140838,5
140839,5
140840,5
140841,5
140842,7
140843,6
140844,5
140845,5
140846,5
140847,5
140848,5
140849,5
140850,5
140851,5
140852,4
140853,5
140854,4
140855,6
140856,5
140857,5
140858,4
140859,4
140860,4
140861,4
140862,5
140863,4
140864,4
140865,4
140866,4
140867,4
140868,4
140869,4
140870,6
140871,4
140872,4
140873,5
140874,5
140875,6
140876,4
140877,6
140878,4
140879,4
140880,4
140881,4
140882,4
140883,4
140884,5
140885,4
140886,6
140887,5
140888,6
140889,6
140890,6
140891,5
140892,5
140893,4
140894,4
140895,5
140896,4
140897,4
140898,4
140899,4
140900,4
140901,4
140902,4
140903,5
140904,4
140905,4
140906,4
140907,4
140908,5
140909,4
140910,4
140911,4
140912,4
140913,4
140914,4
140915,4
140916,4
140917,4
140918,5
140919,4
140920,4
140921,4
140922,4
140923,5
140924,4
140925,4
140926,4
140927,4
140928,4
140929,4
140930,4
140931,4
140932,5
140933,5
140934,4
140935,4
140936,4
140937,4
140938,4
140939,4
140940,4
140941,4
140942,5
140943,5
140944,5
140945,6
140946,5
140947,6
140948,7
140949,8
140950,6
140951,6
140952,5
140953,4
140954,3
140955,3
140956,3
140957,3
140958,3
140959,3
140960,3
140961,3
140962,3
140963,3
140964,3
140965,3
140966,3
140967,3
140968,3
140969,3
140970,3
140971,3
140972,3
140973,3
140974,3
140975,4
140976,4
140977,4
140978,4
140979,4
140980,4
140981,4
140982,4
140983,4
140984,4
140985,4
140986,4
140987,4
140988,4
140989,4
140990,4
140991,5
140992,7
140993,6
140994,8
140995,5
140996,5
140997,5
140998,5
140999,5
141000,5
141001,4
141002,4
141003,4
141004,3
141005,3
141006,4
141007,5
141008,4
141009,4
141010,3
141011,3
141012,3
141013,3
141014,3
141015,3
141016,3
141017,3
141018,3
141019,3
141020,3
141021,3
141022,3
141023,3
141024,4
141025,3
141026,3
141027,3
141028,3
141029,3
141030,3
141031,3
141032,3
141033,3
141034,3
141035,3
141036,3
141037,3
141038,3
141039,3
141040,4
141041,4
141042,5
141043,4
141044,4
141045,4
141046,4
141047,5
141048,4
141049,4
141050,4
141051,4
141052,4
141053,3
141054,3
141055,3
141056,3
141057,3
141058,3
141059,3
141060,3
141061,3
141062,3
141063,4
141064,3
141065,3
141066,3
141067,4
141068,4
141069,4
141070,5
141071,4
141072,4
141073,4
141074,4
141075,4
141076,4
141077,4
141078,4
141079,8
141080,5
141081,4
141082,4
141083,3
141084,3
141085,3
141086,3
141087,3
141088,3
141089,3
141090,3
141091,3
141092,3
141093,3
141094,4
141095,5
141096,5
141097,4
141098,4
141099,4
141100,4
141101,3
141102,4
141103,3
141104,3
141105,3
141106,4
141107,4
141108,3
141109,3
141110,3
141111,3
141112,3
141113,4
141114,3
141115,3
141116,3
141117,3
141118,3
141119,3
141120,4
141121,5
141122,5
141123,5
141124,5
141125,5
141126,5
141127,5
141128,5
141129,7
141130,8
141131,8
141132,7
141133,7
141134,8
141135,7
141136,7
141137,8
141138,7
141139,7
141140,7
141141,8
141142,8
141143,7
141144,8
141145,7
141146,9
141147,7
141148,8
141149,7
141150,9
141151,8
141152,9
141153,10
141154,9
141155,8
141156,8
141157,9
141158,7
141159,9
141160,7
141161,9
141162,8
141163,7
141164,9
141165,10
141166,11
141167,11
141168,12
141169,9
141170,14
141171,12
141172,12
141173,11
141174,12
141175,10
141176,9
141177,7
141178,10
141179,8
141180,8
141181,7
141182,10
141183,10
141184,10
141185,9
141186,11
141187,8
141188,8
141189,10
141190,8
141191,6
141192,6
141193,7
141194,11
141195,11
141196,8
141197,6
141198,5
141199,5
141200,6
141201,6
141202,6
141203,6
141204,9
141205,7
141206,7
141207,4
141208,5
141209,4
141210,4
141211,4
141212,5
141213,4
141214,4
141215,5
141216,4
141217,5
141218,4
141219,5
141220,5
141221,6
141222,5
141223,5
141224,5
141225,5
141226,5
141227,4
141228,4
141229,5
141230,4
141231,4
141232,5
141233,5
141234,5
141235,6
141236,6
141237,5
141238,7
141239,5
141240,4
141241,4
141242,4
141243,5
141244,5
141245,4
141246,4
141247,4
141248,4
141249,5
141250,4
141251,4
141252,5
141253,6
141254,6
141255,5
141256,5
141257,6
141258,6
141259,6
141260,6
141261,6
141262,6
141263,5
141264,5
141265,5
141266,7
141267,5
141268,5
141269,5
141270,6
141271,5
141272,6
141273,7
141274,9
141275,6
141276,9
141277,6
141278,7
141279,8
141280,7
141281,7
141282,8
141283,11
141284,7
141285,9
141286,15
141287,9
141288,8
141289,8
141290,7
141291,7
141292,7
141293,7
141294,8
141295,7
141296,8
141297,10
141298,10
141299,7
141300,5
141301,5
141302,5
141303,5
141304,5
141305,5
141306,5
141307,5
141308,5
141309,5
141310,5
141311,5
141312,5
141313,5
141314,4
141315,4
141316,4
141317,4
141318,4
141319,4
141320,5
141321,5
141322,5
141323,5
141324,5
141325,5
141326,4
141327,5
141328,4
141329,4
141330,4
141331,4
141332,6
141333,9
141334,5
141335,5
141336,5
141337,6
141338,7
141339,9
141340,8
141341,7
141342,8
141343,6
141344,6
141345,5
141346,6
141347,7
141348,6
141349,6
141350,6
141351,7
141352,9
141353,7
141354,6
141355,7
141356,6
141357,6
141358,5
141359,7
141360,6
141361,6
141362,6
141363,6
141364,6
141365,7
141366,6
141367,6
141368,5
141369,5
141370,6
141371,6
141372,5
141373,6
141374,5
141375,5
141376,5
141377,5
141378,5
141379,5
141380,4
141381,4
141382,5
141383,7
141384,4
141385,5
141386,4
141387,4
141388,4
141389,4
141390,5
141391,4
141392,4
141393,4
141394,4
141395,4
141396,5
141397,4
141398,4
141399,5
141400,4
141401,6
141402,5
141403,7
141404,6
141405,5
141406,5
141407,4
141408,4
141409,4
141410,4
141411,4
141412,5
141413,6
141414,4
141415,5
141416,4
141417,5
141418,4
141419,5
141420,5
141421,5
141422,4
141423,5
141424,4
141425,4
141426,4
141427,4
141428,4
141429,4
141430,4
141431,4
141432,4
141433,4
141434,4
141435,4
141436,5
141437,4
141438,4
141439,4
141440,5
141441,4
141442,4
141443,4
141444,4
141445,4
141446,4
141447,4
141448,4
141449,5
141450,4
141451,4
141452,5
141453,5
141454,5
141455,6
141456,6
141457,5
141458,7
141459,6
141460,5
141461,5
141462,4
141463,4
141464,4
141465,4
141466,4
141467,4
141468,4
141469,4
141470,5
141471,5
141472,5
141473,5
141474,5
141475,5
141476,5
141477,5
141478,5
141479,7
141480,7
141481,7
141482,7
141483,6
141484,6
141485,6
141486,6
141487,7
141488,6
141489,6
141490,6
141491,6
141492,6
141493,6
141494,7
141495,6
141496,6
141497,6
141498,6
141499,7
141500,7
141501,8
141502,7
141503,7
141504,5
141505,8
141506,5
141507,5
141508,6
141509,5
141510,5
141511,6
141512,6
141513,6
141514,5
141515,6
141516,5
141517,5
141518,5
141519,7
141520,5
141521,6
141522,4
141523,5
141524,4
141525,4
141526,4
141527,5
141528,4
141529,4
141530,4
141531,5
141532,4
141533,4
141534,4
141535,5
141536,4
141537,4
141538,4
141539,4
141540,5
141541,5
141542,5
141543,7
141544,7
141545,8
141546,6
141547,5
141548,5
141549,4
141550,5
141551,4
141552,4
141553,4
141554,5
141555,4
141556,4
141557,4
141558,5
141559,4
141560,4
141561,5
141562,5
141563,4
141564,5
141565,5
141566,6
141567,7
141568,6
141569,5
141570,5
141571,5
141572,5
141573,7
141574,6
141575,6
141576,6
141577,6
141578,7
141579,6
141580,5
141581,5
141582,6
141583,6
141584,5
141585,5
141586,5
141587,5
141588,5
141589,5
141590,6
141591,5
141592,5
141593,6
141594,5
141595,5
141596,5
141597,4
141598,6
141599,5
141600,5
141601,5
141602,5
141603,5
141604,5
141605,4
141606,4
141607,5
141608,4
141609,4
141610,5
141611,4
141612,4
141613,4
141614,4
141615,4
141616,4
141617,4
141618,4
141619,4
141620,4
141621,5
141622,5
141623,5
141624,5
141625,5
141626,5
141627,6
141628,5
141629,5
141630,5
141631,6
141632,7
141633,7
141634,5
141635,5
141636,5
141637,5
141638,6
141639,5
141640,5
141641,6
141642,6
141643,7
141644,7
141645,8
141646,7
141647,8
141648,6
141649,7
141650,6
141651,6
141652,6
141653,6
141654,6
141655,6
141656,8
141657,6
141658,6
141659,6
141660,6
141661,7
141662,8
141663,10
141664,9
141665,8
141666,6
141667,6
141668,6
141669,6
141670,8
141671,6
141672,6
141673,7
141674,7
141675,7
141676,8
141677,8
141678,9
141679,9
141680,9
141681,8
141682,8
141683,8
141684,8
141685,8
141686,12
141687,13
141688,12
141689,10
141690,11
141691,12
141692,10
141693,10
141694,10
141695,11
141696,12
141697,14
141698,12
141699,13
141700,14
141701,16
141702,13
141703,13
141704,14
141705,15
141706,12
141707,9
141708,8
141709,9
141710,8
141711,8
141712,8
141713,9
141714,10
141715,11
141716,11
141717,10
141718,10
141719,12
141720,12
141721,11
141722,10
141723,9
141724,10
141725,8
141726,9
141727,8
141728,8
141729,8
141730,10
141731,11
141732,10
141733,8
141734,13
141735,8
141736,9
141737,8
141738,11
141739,13
141740,9
141741,9
141742,9
141743,9
141744,7
141745,8
141746,7
141747,7
141748,7
141749,8
141750,7
141751,8
141752,7
141753,8
141754,8
141755,8
141756,7
141757,8
141758,7
141759,6
141760,6
141761,6
141762,6
141763,6
141764,6
141765,8
141766,6
141767,6
141768,7
141769,7
141770,8
141771,7
141772,8
141773,7
141774,9
141775,7
141776,8
141777,8
141778,8
141779,8
141780,8
141781,7
141782,8
141783,8
141784,10
141785,9
141786,11
141787,9
141788,9
141789,9
141790,9
141791,11
141792,9
141793,9
141794,11
141795,10
141796,11
141797,10
141798,10
141799,8
141800,10
141801,9
141802,10
141803,11
141804,11
141805,11
141806,10
141807,12
141808,14
141809,13
141810,14
141811,8
141812,11
141813,9
141814,9
141815,9
141816,9
141817,9
141818,10
141819,7
141820,7
141821,6
141822,6
141823,5
141824,5
141825,6
141826,4
141827,4
141828,4
141829,4
141830,4
141831,4
141832,4
141833,4
141834,4
141835,4
141836,5
141837,4
141838,5
141839,5
141840,4
141841,4
141842,4
141843,4
141844,4
141845,4
141846,4
141847,5
141848,4
141849,4
141850,5
141851,4
141852,4
141853,4
141854,4
141855,5
141856,5
141857,5
141858,4
141859,4
141860,4
141861,5
141862,5
141863,4
141864,4
141865,4
141866,5
141867,6
141868,5
141869,5
141870,6
141871,5
141872,4
141873,4
141874,4
141875,6
141876,5
141877,5
141878,5
141879,7
141880,7
141881,6
141882,6
141883,5
141884,4
141885,4
141886,4
141887,4
141888,4
141889,5
141890,4
141891,4
141892,4
141893,4
141894,4
141895,4
141896,4
141897,4
141898,4
141899,4
141900,5
141901,5
141902,5
141903,6
141904,7
141905,8
141906,6
141907,6
141908,6
141909,8
141910,6
141911,8
141912,6
141913,6
141914,5
141915,6
141916,7
141917,6
141918,7
141919,7
141920,6
141921,7
141922,6
141923,6
141924,6
141925,6
141926,6
141927,6
141928,6
141929,6
141930,7
141931,5
141932,5
141933,5
141934,5
141935,6
141936,7
141937,6
141938,6
141939,9
141940,6
141941,6
141942,7
141943,6
141944,6
141945,5
141946,5
141947,6
141948,6
141949,6
141950,6
141951,6
141952,7
141953,6
141954,6
141955,6
141956,6
141957,7
141958,7
141959,6
141960,8
141961,8
141962,7
141963,8
141964,7
141965,8
141966,7
141967,6
141968,6
141969,6
141970,8
141971,7
141972,6
141973,6
141974,8
141975,7
141976,7
141977,8
141978,5
141979,5
141980,5
141981,5
